25/3/2024
FAA000200301326
Producto no cargado/sin relacion interna para el código: 10083225
CIGARRILLOS;NOBLEZA PICARDO;80;2177,350000;2400,00000;LUCKY STRIKE "COOL" 20 KZ;77963246;2400,00000;2400,00000;2400,00000;77976956;0;0
CIGARRILLOS;NOBLEZA PICARDO;40;2177,350000;2400,00000;LUCKY STRIKE 20 KZ;77910059;2400,00000;2400,00000;2400,00000;77976512;0;0
CIGARRILLOS;NOBLEZA PICARDO;1;2167,560000;2700,00000;LUCKY STRIKE 20 BOX;77910066;2700,00000;2700,00000;2700,00000;77976529;0;0
CIGARRILLOS;NOBLEZA PICARDO;1;1500,600000;2150,00000;ROTHMANS 20 KZ "CLICK";77955425;2150,00000;2150,00000;2150,00000;77977151;0;0
CIGARRILLOS;NOBLEZA PICARDO;70;1471,180000;1600,00000;LUCKY STRIKE 11 BOX;77901538;1600,00000;1600,00000;1600,00000;77976505;0;0
CIGARRILLOS;NOBLEZA PICARDO;220;1500,610000;1600,00000;LUCKY STRIKE "COOL" 12 BOX;77959140;1600,00000;1600,00000;1600,00000;77976994;0;0
CIGARRILLOS;NOBLEZA PICARDO;20;1402,520000;1700,00000;ROTHMAN RED 20 KZ;77955388;1700,00000;1700,00000;1700,00000;77977120;0;0
CIGARRILLOS;NOBLEZA PICARDO;20;2187,160000;2700,00000;CAMEL KZ 20;77977212;2700,00000;2700,00000;2700,00000;77910974;0;0
CIGARRILLOS;NOBLEZA PICARDO;40;1657,540000;1800,00000;CAMEL 10 BOX;77900494;1800,00000;1800,00000;1800,00000;77977229;77988041;0
